2521,3,5
1953,9,3
2398,17,3
5792,8,5
2522,1,3
5650,8,1
2788,7,0
5512,7,3
5659,10,3
6155,14,3
2973,18,3
3132,5,5
3822,1,4
5895,10,4
2559,20,4
2097,14,5
2415,5,4
6507,12,3
6017,6,4
2220,10,5
5304,1,5
2507,12,4
2893,6,2
2960,3,2
2914,13,5
4910,6,1
4556,1,5
6026,14,0
4709,13,4
1896,14,3
6465,16,2
5673,9,4
6482,13,3
4658,16,4
6516,3,3
1902,20,4
5030,15,4
6076,17,5
5872,19,5
3943,16,3
5975,1,4
1781,19,1
5074,19,5
4657,9,5
3738,6,5
5120,17,5
5505,9,3
1813,7,4
2266,2,4
4089,4,3
5807,8,5
3857,20,1
6326,3,2
5814,16,3
4009,9,4
4821,2,3
3872,4,4
6081,15,1
2244,2,5
5615,2,5
2958,4,5
5358,11,5
5668,3,5
3826,17,1
2335,12,4
3142,7,4
2008,11,2
4765,12,4
4675,10,4
4314,4,2
5552,16,4
2265,6,4
1708,4,0
5232,19,4
2493,19,5
4141,1,5
1919,16,1
5318,5,2
2814,9,2
2827,10,0
1560,11,3
6473,20,4
2987,6,0
5141,10,4
5593,7,4
6390,12,4
3267,17,4
1760,10,1
2368,5,4
5269,6,1
6065,5,5
5837,15,5
4651,9,4
2655,19,3
6094,1,1
2765,7,5
1601,5,3
3933,18,4
4722,5,2
2605,13,4
6024,1,5
4923,7,4
3328,13,3
4508,13,5
2135,6,4
4445,17,3
2407,16,3
2406,8,2
6132,6,5
5093,8,3
5443,19,3
5835,5,4
3529,12,4
2505,7,5
4865,9,5
4555,11,1
1891,12,5
5014,20,3
2671,3,2
1778,12,2
6089,7,0
2149,15,4
5876,5,3
6261,2,5
3298,3,5
5091,16,5
4324,9,3
4731,17,3
5205,17,1
2386,16,3
3998,4,4
3691,1,3
5163,18,5
2456,19,3
3475,20,5
6429,14,5
6282,4,5
5131,17,5
3803,13,3
2457,6,0
3726,17,3
4796,2,5
4888,14,4
2552,11,2
5615,12,1
2794,18,1
2999,14,2
2769,1,5
2493,3,2
4541,1,3
5232,15,4
5484,20,5
2631,2,4
3616,10,3
4622,10,4
4855,6,4
2080,5,4
5533,17,4
2931,14,3
4273,20,1
2044,17,5
1738,2,5
4357,9,1
3386,12,1
5715,18,2
2245,7,4
3589,1,1
3767,13,4
5743,12,5
2480,5,3
2625,11,4
2180,14,3
4550,10,4
3363,19,4
4151,16,4
5193,13,3
4789,19,1
5005,10,1
3610,9,4
5048,2,3
2070,18,5
2464,4,5
6115,4,5
3313,12,3
3835,11,5
4231,11,5
4767,11,5
3160,17,3
3570,8,4
6203,16,4
2478,17,5
3255,8,4
5654,13,4
5797,1,5
4016,20,5
2108,15,3
4526,15,3
1896,11,5
4064,11,3
2565,11,5
2304,2,4
4185,8,5
2814,17,4
2868,3,5
4253,10,1
4022,15,4
3917,17,4
2022,12,2
1888,10,2
5353,8,4
3704,1,5
6084,18,4
1825,2,2
3939,13,3
5179,20,4
3929,9,2
4770,18,5
2816,19,3
4301,8,0
5459,1,5
5764,1,3
2099,14,5
5136,8,2
2532,3,2
5070,1,2
5485,2,0
5255,7,4
4496,7,3
3793,10,4
3321,12,0
4540,17,5
5231,2,4
5395,14,4
5639,3,0
6319,17,1
1871,5,2
5492,12,5
3567,18,3
3711,4,5
1846,15,5
6456,20,1
2468,16,5
4054,19,4
1682,2,4
5738,9,2
6399,16,4
6231,17,4
5386,4,4
3451,7,5
4746,8,3
3934,5,2
4054,9,2
3277,7,4
3065,14,5
5913,5,5
5286,13,4
4548,11,5
1991,3,2
4886,18,4
4259,19,4
1660,4,2
5961,7,3
6096,19,3
5193,18,1
3828,6,4
2555,6,5
2537,4,3
2645,14,5
4805,14,3
4771,8,4
5312,15,5
1614,9,2
5941,13,0
3271,7,5
5188,12,4
2601,2,4
4182,13,3
4075,12,5
5786,9,1
6187,11,4
4592,16,2
6346,17,5
4721,10,3
6227,7,5
3894,17,4
5626,4,4
3201,16,4
3417,20,0
5896,7,5
2380,5,2
6384,16,2
5735,20,3
5164,8,4
2789,15,4
5311,14,3
4251,19,4
2496,16,4
2749,2,3
4052,7,4
1970,15,4
6349,14,3
6387,14,2
1943,10,4
4492,13,5
6442,16,5
4439,20,4
6033,4,5
2585,3,4
4383,9,5
3729,11,4
5622,12,3
3660,11,5
5380,5,3
4871,2,3
3466,15,1
4093,7,4
6186,9,4
3646,1,4
4861,10,5
3642,8,4
3177,3,2
3822,11,5
2223,14,5
5612,8,5
3099,17,3
1776,3,5
5645,14,5
4157,11,3
2748,19,4
6281,16,5
2483,2,4
4126,6,4
5578,8,4
1719,4,3
4169,11,3
4362,13,1
2396,2,5
4077,19,5
1797,10,5
4664,17,5
2536,7,5
2925,16,2
3071,7,4
2326,5,3
5829,2,2
5515,12,3
5786,19,5
3197,17,4
2083,16,5
2241,14,5
1950,5,4
2060,9,2
5540,6,4
3028,20,3
4870,11,3
4305,1,5
2985,18,5
2846,10,4
5585,13,2
3581,15,1
3375,15,4
5308,8,4
2878,10,5
1878,17,3
3997,17,3
1610,6,4
3389,13,0
2873,5,4
3482,7,5
2785,13,4
4641,4,5
2068,15,4
4554,8,3
5615,16,1
6382,7,5
5880,20,5
5429,6,5
4608,11,2
2865,20,4
4334,17,4
5878,1,3
5157,11,5
6469,6,4
3022,13,1
6394,6,5
2360,17,5
4871,18,4
5129,11,4
3917,5,1
5851,8,4
1645,12,5
4645,19,3
5931,19,4
2549,5,5
5841,6,2
6156,1,4
2709,19,3
5817,4,5
2803,9,1
4406,5,5
5005,2,4
5899,12,5
5969,13,3
5457,19,1
1866,12,1
2072,6,4
2348,10,1
3146,14,3
2032,3,2
3184,14,3
2365,17,5
3798,8,5
3081,19,3
3527,14,5
1828,12,3
2145,2,3
3917,8,0
4555,6,2
4470,1,5
6296,2,5
1732,2,5
5198,8,2
3963,2,2
3576,17,2
2032,11,5
4788,20,4
3971,14,2
6333,3,3
2644,13,3
3792,5,4
5768,19,4
4955,3,3
4207,15,5
4306,16,1
3538,5,4
3786,18,4
4448,15,2
5515,18,5
2125,4,3
2315,9,3
2473,20,2
3871,5,4
6051,12,4
4906,11,5
4416,11,5
5589,17,5
2876,12,5
5987,18,2
2087,2,4
4626,3,5
5500,3,5
6268,9,5
3631,11,5
4252,11,5
5807,19,3
2946,9,3
4717,12,1
5677,15,3
3899,10,2
3194,2,0
5193,14,3
4372,15,5
4686,3,4
4492,17,5
6270,4,3
2970,18,1
5423,7,2
3191,20,4
5123,9,2
1699,13,3
3463,7,1
2589,15,3
2308,19,4
3948,6,5
1924,5,4
2284,6,4
3523,16,3
3266,9,3
3971,6,3
2322,15,4
1718,2,3
5950,18,5
2128,12,4
3637,8,3
5598,7,2
3446,2,3
2720,6,5
4611,9,3
3990,8,4
2729,4,3
3923,17,2
4503,10,3
6302,8,2
4244,2,4
3111,8,4
5597,6,3
5781,18,5
6522,8,1
2548,1,4
5926,4,3
5487,7,2
3228,6,2
5085,14,3
3378,10,1
3233,9,5
3796,16,3
4778,18,3
5367,10,4
4893,7,2
5009,5,5
2586,1,1
4062,8,3
3741,15,3
5567,13,3
3310,5,4
6185,5,2
5761,2,4
2787,9,3
1934,2,1
2634,19,5
4650,4,2
5509,10,2
6377,5,4
3470,8,5
2815,20,5
5373,14,4
3023,6,3
6335,2,2
4955,17,5
4420,16,4
2621,2,1
3112,17,5
2053,19,3
5529,20,3
5249,2,2
1647,2,2
5321,20,3
2058,18,5
1829,18,5
3094,19,5
3332,18,3
4642,17,4
2003,17,3
3808,18,2
6188,5,5
3847,12,1
4078,13,3
4397,17,4
2997,8,3
5418,10,2
6353,11,4
4773,3,3
2117,5,4
3176,12,4
3113,15,2
1639,4,4
1830,4,5
3597,13,4
5453,7,4
4806,2,4
3600,14,1
4076,1,3
4499,16,3
5132,6,2
6495,10,5
4518,10,5
2767,10,5
4528,7,4
6488,11,2
3268,2,1
6526,13,5
3977,1,0
2517,12,4
4172,13,4
2409,1,5
3323,19,5
4732,10,3
5585,5,1
1641,7,1
6085,9,5
4015,1,4
3259,4,5
2042,13,2
4776,16,4
4606,7,3
3578,4,4
6174,4,5
2916,17,5
3938,9,3
3948,8,1
4830,7,4
2939,18,5
5370,13,3
5478,17,3
4092,11,3
3250,3,4
4943,8,5
4997,19,1
4182,12,3
3976,15,3
2211,17,4
3483,9,4
2257,16,5
4005,18,4
4415,19,4
4148,1,5
6495,13,1
3176,16,3
2279,1,5
2663,20,4
4700,10,4
3866,9,5
3798,10,4
1995,12,3
4331,9,4
4676,5,3
1619,17,4
6275,12,4
2436,19,5
6107,5,3
5329,7,2
3784,13,3
4160,12,5
4709,14,5
6411,15,4
1928,6,3
6528,18,2
5151,15,1
1800,14,5
4633,8,3
6479,15,5
6110,8,5
3189,20,2
3936,9,2
3503,7,4
4031,11,4
5449,19,5
5971,11,5
3183,14,5
2671,20,2
4715,17,3
2370,18,4
1844,5,3
3958,5,5
3671,5,3
6289,15,5
1896,5,4
5205,14,4
5288,2,4
5900,1,4
2361,11,4
4424,15,4
3990,16,3
3399,10,4
3175,9,5
5843,19,2
5159,3,4
4742,7,4
3525,15,5
2475,11,5
4128,15,3
4764,2,4
3840,15,3
3876,1,0
1871,15,2
1723,10,4
4757,1,2
1891,2,4
4887,1,3
1792,2,5
2151,16,3
1875,7,5
6070,6,3
4990,16,4
5478,6,5
4684,11,1
6395,6,3
6070,16,3
6110,1,4
4539,11,5
2619,20,4
5093,9,1
2753,13,1
6059,2,2
5239,20,3
1821,14,4
1692,19,4
5569,19,1
1891,15,4
4724,13,4
6094,18,1
4251,15,1
5771,5,1
1957,10,4
4488,17,2
5830,8,3
3575,11,4
6173,18,3
2231,16,1
2635,1,4
4625,20,5
3899,6,4
2144,11,4
2264,12,5
1735,11,0
4324,7,2
2293,12,0
5935,4,4
3124,13,5
5558,9,2
2754,18,4
4707,20,3
4767,1,4
5227,17,4
5110,18,5
3463,8,5
3832,20,5
4405,17,4
2361,7,4
5897,11,5
2750,17,4
3543,15,3
3340,14,4
1538,4,1
1927,3,4
6041,7,1
1750,20,2
4923,3,5
4806,6,4
5696,12,5
3237,14,4
2824,15,4
4012,8,4
3820,10,5
4081,10,3
4331,20,3
3286,18,4
3915,9,2
5153,9,5
3007,20,5
2269,5,4
1880,4,5
4676,17,5
6285,18,3
5739,13,4
2493,20,2
2467,11,3
4066,6,3
4699,15,5
4595,6,3
4818,8,4
2395,3,5
2066,10,5
4298,4,4
4294,1,5
2906,11,2
6261,5,1
1864,4,3
5414,14,2
3562,10,0
4005,20,4
3752,4,3
3494,11,5
3239,1,3
2288,9,3
4909,17,4
4775,10,5
4515,3,5
1615,9,4
5087,7,3
3833,16,5
3273,10,5
1829,5,3
5136,9,5
6496,19,3
3111,17,5
2556,5,4
3007,10,2
1904,5,3
5456,7,3
2240,10,5
2427,9,3
4309,18,4
6060,6,5
3173,19,5
4628,20,3
3626,16,3
6464,2,5
6069,17,4
5507,9,2
2316,1,4
4545,19,4
5235,16,5
5834,2,5
5917,13,5
2231,10,4
2972,13,5
4603,12,3
5540,8,4
1599,1,3
4324,11,5
4703,17,0
1802,9,3
4865,17,3
3338,7,5
2572,10,4
5836,5,3
2368,9,3
3811,12,4
6418,12,4
3098,2,1
4337,12,2
5387,15,4
4879,5,0
2471,3,4
5926,15,1
5584,6,4
4602,17,5
4427,18,2
5634,17,3
1874,6,4
4662,12,4
3486,6,5
6314,8,4
5096,18,5
4613,1,2
4564,4,5
4342,13,4
2002,4,5
4563,5,5
2855,19,4
4078,19,5
1937,7,4
1752,16,4
4658,11,4
1612,12,4
2039,6,4
6403,16,2
5697,13,4
5401,18,4
3688,20,4
2513,12,2
4978,3,5
2239,2,3
5047,19,5
2367,11,5
2627,8,5
